CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL221362	371748	CHEMBL221362	371748		21	342.35	2.31	77.1	0	COc1cc(NCN2C(=O)C(=O)c3ccccc23)cc(OC)c1OC	1829904	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL222712	371629	CHEMBL222712	371629		23	286.72	2.94	49.41	0	Clc1ccc(NCN2C(=O)C(=O)c3ccccc23)cc1	1829902	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL1812853	1167880	CHEMBL1812853	1167880		9	114.14	.94	34.14	0	CCC(=O)C(=O)CC	6317280	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	762145	CHEMBL1816216	B	Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			58561	CHEMBL1811796	21733699	Bioorg. Med. Chem.	2011	19	15	4635					
CHEMBL190677	318924	CHEMBL190677	318924	BENZOIN	1 (Benzoin)	212.25	2.6	37.3	0	OC(C(=O)c1ccccc1)c2ccccc2	1494281	Ki	>	100000	nM		Ki	>	100000	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303485	CHEMBL838859	B	Inhibition of 1 mM acetylthiocholine (AcTCh) binding to human Acetylcholinesterase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21424	CHEMBL1141162	16107154	J. Med. Chem.	2005	48	17	5543					
CHEMBL192039	320760	CHEMBL192039	320760		32	274.23	1.57	115.06	0	Oc1ccc(C(=O)C(=O)c2ccc(O)cc2O)c(O)c1	1504034	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL192589	320964	CHEMBL192589	320964		27	255.23	2.66	77.28	0	[O-][N+](=O)c1ccc(cc1)C(=O)C(=O)c2ccccc2	1503909	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL195713	320975	CHEMBL195713	320975		36	472.41	6.71	34.14	1	Fc1c(F)c(F)c(C(=O)C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F	1504054	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL1630814	1053005	CHEMBL1630814	1053005		15k	364.79	4.05	76.13	0	Clc1cccc(c1)C(=O)Nc2cccc(c2)C(=O)C(=O)c3ccccn3	5109332	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	697898	CHEMBL1632958	B	Inhibition of human AChE using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			54255	CHEMBL1629454	21105730	J. Med. Chem.	2010	53	24	8709					
CHEMBL1630815	1053006	CHEMBL1630815	1053006		15l	374.4	3.34	85.36	0	COc1ccc(CC(=O)Nc2cccc(c2)C(=O)C(=O)c3ccccn3)cc1	5109333	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	697898	CHEMBL1632958	B	Inhibition of human AChE using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			54255	CHEMBL1629454	21105730	J. Med. Chem.	2010	53	24	8709					
CHEMBL365129	320809	CHEMBL365129	320809		59	246.33	2.8	34.14	0	O=S(=O)(Cc1ccccc1)Cc2ccccc2	1504843	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL376291	371734	CHEMBL376291	371734		15	271.7	3.07	37.38	0	Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1	1829909	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL3216205	1704982	CHEMBL1188831	662781		5b	243.69	1.85	54.46	0	Cl.Cl.Cl.CN(C)CCOC(=O)Nc1ccnc(Cl)c1	2072316	Ki	=	207700	nM		Ki	=	207.7	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	461524	CHEMBL927541	B	Inhibition of acetylcholinesterase	1	Scientific Literature				Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			38218	CHEMBL1140781	18023348	Bioorg. Med. Chem. Lett.	2008	18	1	309					
CHEMBL2164778	1428209	CHEMBL2219905	1449716		R-7, R-metacarb	353.42	1.84	91.34	0	Cl.CC(C)NC[C@H](O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1	12087657	Ki	=	390000	nM		Ki	=	.39	mM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	859151	CHEMBL2169567	B	Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	65848	CHEMBL2163243	22817559	J. Med. Chem.	2012	55	15	6716					
CHEMBL592674	597626	CHEMBL592674	597626		23	270.36	3.97	23.55	0	CN(C)C(=O)N1c2ccccc2Sc3ccccc13	3128714	Ki	=	400000	nM		Ki	=	400	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL3235231	1733752	CHEMBL3235231	1733752		39	353.42	3.16	75.02	0	O\N=C\C(=O)c1ccc(OCC2CCCCN2Cc3ccccc3)nc1	14569023	Ki	=	550600	nM		Ki	=	550.6	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL3235206	1733727	CHEMBL3235206	1733727		10	275.35	1.47	64.93	0	O\N=C\C(=O)NCC1CCN(Cc2ccccc2)CC1	14568998	Ki	=	3178000	nM		Ki	=	3178	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL141	33986	CHEMBL141	33986	LAMIVUDINE	LAMIVUDINE	229.26	-.59	90.37	0	NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2	7780505	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL653	27604	CHEMBL653	27604	NIZATIDINE	NIZATIDINE	331.47	1.32	83.33	0	CN\C(=C/[N+](=O)[O-])\NCCSCc1csc(CN(C)C)n1	7714337	Ki					Ki				Note: corresponding IC50 reported as Active		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1351	300022	CHEMBL1351	300022	CARBOPLATIN	CARBOPLATIN	371.25					7694430	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL305660	111060	CHEMBL305660	111060	EBASTINE	EBASTINE	469.67	7.22	29.54	1	CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4	7647627	Ki					Ki				Note: corresponding IC50 reported as Active		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL629	27072	CHEMBL629	27072	AMITRIPTYLINE	AMITRIPTYLINE	277.41	4.17	3.24	0	CN(C)CCC=C1c2ccccc2CCc3ccccc13	7637701	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL633	27185	CHEMBL633	27185	AMIODARONE	AMIODARONE	645.32	6.94	42.68	2	CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3	7632291	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1306	259959	CHEMBL1306	259959	TERCONAZOLE	TERCONAZOLE	532.47	4.46	64.88	1	CC(C)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2	7812613	Ki					Ki				Note: corresponding IC50 reported as Active		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL282575	39821	CHEMBL282575	39821	ESTRADIOL BENZOATE	BETA-ESTRADIOL 3-BENZOATE	376.5	5.12	46.53	1	C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O	7608142	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1909078	1249003	CHEMBL1909222	1249013	SODIUM ARSENITE	SODIUM ARSENITE	107.93				[Na+].[O-][As]=O	7828704	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL273348	15423	CHEMBL273348	15423	TOSUFLOXACIN	TOSUFLOXACIN	404.35	2.04	101.45	0	NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F	7800238	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL267345	8873	CHEMBL267345	8873	AMPHOTERICIN B	AMPHOTERICIN B	924.09	.71	319.61	3	C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O	7628551	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL589566	597708	CHEMBL589566	597708		36	325.44	3.66	26.79	0	CN1CCN(CC1)C(=O)N2c3ccccc3Sc4ccccc24	3128740	Ki					Ki				Not Active		0	BAO_0000192			613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL1168	189203	CHEMBL1168	189203	RAMIPRIL	RAMIPRIL	416.52	2.38	95.94	0	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O	7821667	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1172	191342	CHEMBL1172	191342	DESLORATADINE	DESLORATADINE	310.83	4.02	24.92	0	Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1	7698143	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1198	209224	CHEMBL1198	209224	PRAMOXINE	PRAMOXINE	293.41	2.97	30.93	0	CCCCOc1ccc(OCCCN2CCOCC2)cc1	7713422	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL564	16391	CHEMBL564	16391	PROMAZINE	PROMAZINE	284.43	4.24	6.48	0	CN(C)CCCN1c2ccccc2Sc3ccccc13	7720164	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1873703	1214274	CHEMBL1873703	1214274	DIELDRIN	DIELDRIN	380.91	4.48	12.53	0	ClC1=C(Cl)[C@@]2(Cl)[C@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@H]3[C@]1(Cl)C2(Cl)Cl	7698345	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL13	789	CHEMBL13	789	METOPROLOL	METOPROLOL	267.37	1.61	50.72	0	COCCc1ccc(OCC(O)CNC(C)C)cc1	7758301	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL107	14440	CHEMBL107	14440	COLCHICINE	COLCHICINE	399.44	2.87	83.09	0	COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C	7686923	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1082	143284	CHEMBL1082	143284	AMOXICILLIN	AMOXICILLIN	365.41	.02	132.96	0	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O	7625616	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL9514	5575	CHEMBL9514	5575	NOCODAZOLE	NOCODAZOLE	301.33	3.03	84.08	0	COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3cccs3	7718595	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL41543	58080	CHEMBL41543	58080		10,11-DIHYDRO-CARBAMAZEPINE	238.29	3	46.33	0	NC(=O)N1c2ccccc2CCc3ccccc13	7632724	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1381098	804982	CHEMBL1381098	804982	1-NAPHTHYLISOTHIOCYANATE	1-NAPHTHYL ISOTHIOCYANATE	185.25	3.57	12.36	0	S=C=Nc1cccc2ccccc12	7624589	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL242273	386297	CHEMBL242273	386297	SAFROLE	SAFROLE	162.19	2.14	18.46	0	C=CCc1ccc2OCOc2c1	7822020	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL557555	563655	CHEMBL557555	563655	CIPROFIBRATE	CIPROFIBRATE	289.16	3.59	46.53	0	CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O	7710173	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
